 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
249,1 pat p17 7 day od 10x 5_colony_281.tiff,281,66.426,0.800,71655,71655,1.547,0.646,0.914
250,1 pat p17 7 day od 10x 5_colony_283.tiff,223,54.527,0.943,56865,56865,1.311,0.763,0.943
251,1 pat p17 7 day od 10x 5_colony_284.tiff,455,82.569,0.839,116025,116025,1.671,0.598,0.939
252,1 pat p17 7 day od 10x 6_colony_286.tiff,290,65.598,0.847,73950,73950,1.599,0.625,0.927
253,1 pat p17 7 day od 10x 6_colony_287.tiff,462,82.083,0.862,117810,117810,1.552,0.644,0.944
254,1 pat p17 7 day od 10x 6_colony_288.tiff,348,71.841,0.847,88740,88740,1.617,0.619,0.932
255,1 pat p17 7 day od 10x 6_colony_289.tiff,299,65.012,0.889,76245,76245,1.414,0.707,0.931
256,1 pat p17 7 day od 10x 6_colony_290.tiff,304,66.083,0.875,77520,77520,1.544,0.648,0.933
257,1 pat p17 7 day od 10x 6_colony_292.tiff,326,67.255,0.906,83130,83130,1.290,0.775,0.941
258,1 pat p17 7 day od 10x 6_colony_295.tiff,327,69.355,0.854,83385,83385,1.307,0.765,0.938
259,1 pat p17 7 day od 10x 6_colony_296.tiff,248,59.113,0.892,63240,63240,1.373,0.728,0.943
260,1 pat p17 7 day od 10x 6_colony_297.tiff,460,89.154,0.727,117300,117300,1.467,0.682,0.865
261,1 pat p17 7 day od 10x 6_colony_298.tiff,479,82.569,0.883,122145,122145,1.577,0.634,0.951
262,1 pat p17 7 day od 10x 6_colony_299.tiff,333,70.184,0.850,84915,84915,1.572,0.636,0.935
263,1 pat p17 7 day od 10x 6_colony_300.tiff,385,75.255,0.854,98175,98175,1.461,0.685,0.930
264,1 pat p17 7 day od 10x 6_colony_301.tiff,401,79.154,0.804,102255,102255,1.718,0.582,0.930
265,1 pat p17 7 day od 10x 6_colony_302.tiff,264,61.598,0.874,67320,67320,1.495,0.669,0.928
266,1 pat p17 7 day od 10x 6_colony_303.tiff,387,75.497,0.853,98685,98685,1.566,0.639,0.936
267,1 pat p17 7 day od 10x 6_colony_304.tiff,334,67.841,0.912,85170,85170,1.346,0.743,0.944
268,1 pat p17 7 day od 10x 6_colony_305.tiff,315,67.255,0.875,80325,80325,1.587,0.630,0.933
269,1 pat p17 7 day od 10x 6_colony_306.tiff,336,67.012,0.940,85680,85680,1.256,0.796,0.949
270,1 pat p17 7 day od 10x 6_colony_308.tiff,334,69.841,0.860,85170,85170,1.450,0.690,0.928
271,1 pat p17 7 day od 10x 6_colony_309.tiff,459,79.740,0.907,117045,117045,1.226,0.816,0.944
272,1 pat p17 7 day od 10x 6_colony_310.tiff,380,73.255,0.890,96900,96900,1.235,0.810,0.936
273,1 pat p17 7 day od 10x 6_colony_311.tiff,497,82.083,0.927,126735,126735,1.295,0.772,0.957
274,1 pat p17 7 day od 10x 6_colony_312.tiff,451,78.912,0.910,115005,115005,1.076,0.929,0.943
275,1 pat p17 7 day od 10x 6_colony_313.tiff,366,73.355,0.855,93330,93330,1.601,0.625,0.937
276,1 pat p17 7 day od 10x 6_colony_314.tiff,446,79.255,0.892,113730,113730,1.372,0.729,0.945
277,1 pat p17 7 day od 10x 6_colony_315.tiff,289,64.083,0.884,73695,73695,1.225,0.816,0.928
278,1 pat p17 7 day od 10x 6_colony_316.tiff,339,67.598,0.932,86445,86445,1.259,0.794,0.951
279,1 pat p17 7 day od 10x 6_colony_317.tiff,277,67.012,0.775,70635,70635,1.615,0.619,0.884
280,1 pat p17 7 day od 10x 6_colony_318.tiff,308,65.941,0.890,78540,78540,1.370,0.730,0.949
281,1 pat p17 7 day od 10x 6_colony_319.tiff,431,78.326,0.883,109905,109905,1.380,0.725,0.939
282,1 pat p17 7 day od 10x 6_colony_320.tiff,300,65.255,0.885,76500,76500,1.258,0.795,0.926
283,1 pat p17 7 day od 10x 6_colony_321.tiff,382,74.912,0.855,97410,97410,1.476,0.678,0.929
284,1 pat p17 7 day od 10x 6_colony_322.tiff,228,56.184,0.908,58140,58140,1.173,0.852,0.934
285,1 pat p17 7 day od 10x 6_colony_323.tiff,547,87.497,0.898,139485,139485,1.264,0.791,0.948
286,1 pat p17 7 day od 10x 6_colony_324.tiff,261,60.770,0.888,66555,66555,1.560,0.641,0.946
287,1 pat p17 7 day od 10x 6_colony_325.tiff,296,65.598,0.864,75480,75480,1.437,0.696,0.925
288,1 pat p17 7 day od 10x 6_colony_326.tiff,336,72.326,0.807,85680,85680,1.773,0.564,0.918
289,1 pat p17 7 day od 10x 6_colony_327.tiff,388,75.497,0.855,98940,98940,1.383,0.723,0.932
290,1 pat p17 7 day od 10x 6_colony_328.tiff,242,61.355,0.808,61710,61710,1.798,0.556,0.915
291,1 pat p17 7 day od 10x 6_colony_329.tiff,424,77.255,0.893,108120,108120,1.404,0.712,0.949
292,1 pat p17 7 day od 10x 6_colony_330.tiff,310,65.841,0.899,79050,79050,1.339,0.747,0.932
293,1 pat p17 7 day od 10x 6_colony_331.tiff,317,67.598,0.872,80835,80835,1.480,0.676,0.936
294,1 pat p17 7 day od 10x 6_colony_332.tiff,290,65.255,0.856,73950,73950,1.487,0.673,0.921
295,1 pat p17 7 day od 10x 6_colony_333.tiff,337,68.770,0.895,85935,85935,1.497,0.668,0.951
296,1 pat p17 7 day od 10x 6_colony_334.tiff,309,67.355,0.856,78795,78795,1.557,0.642,0.942
297,1 pat p17 7 day od 10x 6_colony_335.tiff,262,62.184,0.851,66810,66810,1.559,0.642,0.927
298,1 pat p17 7 day od 10x 6_colony_336.tiff,331,70.426,0.839,84405,84405,1.361,0.735,0.907
299,1 pat p17 7 day od 10x 6_colony_337.tiff,295,68.083,0.800,75225,75225,1.392,0.719,0.891
300,1 pat p17 7 day od 10x 6_colony_338.tiff,447,82.426,0.827,113985,113985,1.594,0.627,0.944
301,1 pat p17 7 day od 10x 6_colony_339.tiff,460,93.255,0.665,117300,117300,1.699,0.589,0.884
302,1 pat p17 7 day od 10x 6_colony_340.tiff,623,99.054,0.798,158865,158865,1.616,0.619,0.932
303,1 pat p17 7 day od 10x 6_colony_341.tiff,336,69.497,0.874,85680,85680,1.403,0.713,0.927
304,1 pat p17 7 day od 10x 6_colony_342.tiff,336,73.255,0.787,85680,85680,1.824,0.548,0.918
305,1 pat p17 7 day od 10x 6_colony_343.tiff,389,74.184,0.888,99195,99195,1.262,0.792,0.942
306,1 pat p17 7 day od 10x 7_colony_344.tiff,364,75.154,0.810,92820,92820,1.740,0.575,0.923
307,1 pat p17 7 day od 10x 7_colony_345.tiff,290,65.012,0.862,73950,73950,1.556,0.643,0.931
308,1 pat p17 7 day od 10x 7_colony_346.tiff,290,64.770,0.869,73950,73950,1.572,0.636,0.940
309,1 pat p17 7 day od 10x 7_colony_347.tiff,322,66.770,0.908,82110,82110,1.416,0.706,0.947
310,1 pat p17 7 day od 10x 7_colony_350.tiff,400,77.740,0.832,102000,102000,1.468,0.681,0.907
311,1 pat p17 7 day od 10x 7_colony_353.tiff,298,66.184,0.855,75990,75990,1.582,0.632,0.930
312,1 pat p17 7 day od 10x 7_colony_354.tiff,331,72.326,0.795,84405,84405,1.872,0.534,0.922
313,1 pat p17 7 day od 10x 7_colony_355.tiff,270,60.184,0.937,68850,68850,1.100,0.910,0.941
314,1 pat p17 7 day od 10x 7_colony_356.tiff,343,70.083,0.878,87465,87465,1.202,0.832,0.922
315,1 pat p17 7 day od 10x 7_colony_357.tiff,380,72.426,0.910,96900,96900,1.436,0.696,0.951
316,1 pat p17 7 day od 10x 7_colony_358.tiff,265,67.355,0.734,67575,67575,2.373,0.421,0.927
317,1 pat p17 7 day od 10x 7_colony_359.tiff,265,61.012,0.895,67575,67575,1.368,0.731,0.936
318,1 pat p17 7 day od 10x 7_colony_360.tiff,471,85.397,0.812,120105,120105,1.487,0.673,0.915
319,1 pat p17 7 day od 10x 7_colony_361.tiff,369,70.770,0.926,94095,94095,1.167,0.857,0.946
320,1 pat p17 7 day od 10x 7_colony_362.tiff,299,63.941,0.919,76245,76245,1.341,0.746,0.945
321,1 pat p17 7 day od 10x 7_colony_363.tiff,314,66.770,0.885,80070,80070,1.487,0.673,0.940
322,1 pat p17 7 day od 10x 7_colony_364.tiff,273,63.255,0.857,69615,69615,1.151,0.869,0.907
323,1 pat p17 7 day od 10x 7_colony_365.tiff,304,69.012,0.802,77520,77520,1.768,0.565,0.927
324,1 pat p17 7 day od 10x 7_colony_366.tiff,307,67.255,0.853,78285,78285,1.546,0.647,0.929
325,1 pat p17 7 day od 10x 7_colony_367.tiff,265,61.355,0.885,67575,67575,1.447,0.691,0.933
326,1 pat p17 7 day od 10x 7_colony_368.tiff,278,61.598,0.921,70890,70890,1.164,0.859,0.924
327,1 pat p17 7 day od 10x 7_colony_369.tiff,616,91.841,0.918,157080,157080,1.213,0.824,0.961
328,1 pat p17 7 day od 10x 7_colony_370.tiff,300,66.184,0.861,76500,76500,1.441,0.694,0.938
329,1 pat p17 7 day od 10x 7_colony_371.tiff,442,85.054,0.768,112710,112710,1.900,0.526,0.918
330,1 pat p17 7 day od 10x 7_colony_372.tiff,381,74.912,0.853,97155,97155,1.319,0.758,0.925
331,1 pat p17 7 day od 10x 7_colony_373.tiff,316,66.184,0.907,80580,80580,1.401,0.714,0.945
332,1 pat p17 7 day od 10x 7_colony_374.tiff,420,78.083,0.866,107100,107100,1.103,0.906,0.934
333,1 pat p17 7 day od 10x 7_colony_375.tiff,363,72.912,0.858,92565,92565,1.464,0.683,0.927
334,1 pat p17 7 day od 10x 7_colony_376.tiff,310,66.426,0.883,79050,79050,1.453,0.688,0.935
335,1 pat p17 7 day od 10x 7_colony_377.tiff,304,64.184,0.927,77520,77520,1.290,0.775,0.944
336,1 pat p17 7 day od 10x 7_colony_378.tiff,244,58.527,0.895,62220,62220,1.167,0.857,0.935
337,1 pat p17 7 day od 10x 7_colony_379.tiff,323,71.255,0.799,82365,82365,1.646,0.607,0.926
338,1 pat p17 7 day od 10x 7_colony_380.tiff,520,86.083,0.882,132600,132600,1.461,0.684,0.947
339,1 pat p17 7 day od 10x 7_colony_381.tiff,328,67.012,0.918,83640,83640,1.232,0.812,0.940
340,1 pat p17 7 day od 10x 7_colony_382.tiff,226,56.527,0.889,57630,57630,1.553,0.644,0.932
341,1 pat p17 7 day od 10x 7_colony_383.tiff,241,57.698,0.910,61455,61455,1.261,0.793,0.936
342,1 pat p17 7 day od 10x 7_colony_384.tiff,347,71.255,0.859,88485,88485,1.404,0.712,0.922
343,1 pat p17 7 day od 10x 7_colony_385.tiff,198,52.770,0.894,50490,50490,1.242,0.805,0.912
344,1 pat p17 7 day od 10x 7_colony_386.tiff,315,68.426,0.845,80325,80325,1.399,0.715,0.917
345,1 pat p17 7 day od 10x 7_colony_387.tiff,294,63.598,0.913,74970,74970,1.213,0.825,0.941
346,1 pat p17 7 day od 10x 7_colony_388.tiff,342,71.255,0.846,87210,87210,1.471,0.680,0.913
347,1 pat p17 7 day od 10x 7_colony_389.tiff,304,69.355,0.794,77520,77520,1.689,0.592,0.914
348,1 pat p17 7 day od 10x 7_colony_390.tiff,600,116.711,0.554,153000,153000,1.322,0.756,0.838
349,1 pat p17 7 day od 10x 7_colony_391.tiff,284,63.255,0.892,72420,72420,1.176,0.850,0.922
350,1 pat p17 7 day od 10x 7_colony_392.tiff,237,57.941,0.887,60435,60435,1.412,0.708,0.926
351,1 pat p17 7 day od 10x 7_colony_393.tiff,318,68.770,0.845,81090,81090,1.641,0.609,0.938
352,1 pat p17 7 day od 10x 7_colony_394.tiff,268,62.770,0.855,68340,68340,1.502,0.666,0.904
353,1 pat p17 7 day od 10x 7_colony_395.tiff,273,65.012,0.812,69615,69615,1.662,0.602,0.910
354,1 pat p17 7 day od 10x 7_colony_396.tiff,221,54.527,0.934,56355,56355,1.200,0.833,0.934
355,1 pat p17 7 day od 10x 7_colony_397.tiff,227,56.770,0.885,57885,57885,1.528,0.654,0.928
356,1 pat p17 7 day od 10x 7_colony_398.tiff,268,63.841,0.826,68340,68340,1.817,0.550,0.919
357,1 pat p17 7 day od 10x 7_colony_399.tiff,261,61.598,0.864,66555,66555,1.328,0.753,0.913
358,1 pat p17 7 day od 10x 7_colony_400.tiff,351,70.083,0.898,89505,89505,1.338,0.747,0.937
359,1 pat p17 7 day od 10x 7_colony_401.tiff,405,77.740,0.842,103275,103275,1.664,0.601,0.936
360,1 pat p17 7 day od 10x 7_colony_402.tiff,392,75.154,0.872,99960,99960,1.129,0.886,0.928
361,1 pat p17 7 day od 10x 7_colony_403.tiff,286,63.012,0.905,72930,72930,1.455,0.687,0.938
362,1 pat p17 7 day od 10x 7_colony_404.tiff,256,65.598,0.748,65280,65280,1.469,0.681,0.889
363,1 pat p17 7 day od 10x 7_colony_405.tiff,287,66.426,0.817,73185,73185,1.294,0.773,0.904
364,1 pat p17 7 day od 10x 7_colony_406.tiff,615,92.326,0.907,156825,156825,1.034,0.967,0.948
365,1 pat p17 7 day od 10x 7_colony_407.tiff,687,99.397,0.874,175185,175185,1.316,0.760,0.948
366,1 pat p17 7 day od 10x 7_colony_408.tiff,308,67.255,0.856,78540,78540,1.596,0.627,0.932
367,1 pat p17 7 day od 10x 7_colony_409.tiff,275,63.698,0.852,70125,70125,1.380,0.725,0.932
368,1 pat p17 7 day od 10x 8_colony_410.tiff,341,68.184,0.922,86955,86955,1.308,0.765,0.953
369,1 pat p17 7 day od 10x 8_colony_411.tiff,292,65.113,0.865,74460,74460,1.055,0.948,0.928
370,1 pat p17 7 day od 10x 8_colony_412.tiff,479,80.426,0.931,122145,122145,1.195,0.836,0.959
371,1 pat p17 7 day od 10x 8_colony_413.tiff,318,69.841,0.819,81090,81090,1.674,0.598,0.923
372,1 pat p17 7 day od 10x 8_colony_417.tiff,255,60.184,0.885,65025,65025,1.617,0.618,0.941
373,1 pat p17 7 day od 10x 8_colony_418.tiff,438,81.497,0.829,111690,111690,1.690,0.592,0.940
374,1 pat p17 7 day od 10x 8_colony_419.tiff,229,57.941,0.857,58395,58395,1.607,0.622,0.931
375,1 pat p17 7 day od 10x 8_colony_420.tiff,368,72.326,0.884,93840,93840,1.360,0.735,0.933
376,1 pat p17 7 day od 10x 8_colony_421.tiff,453,80.426,0.880,115515,115515,1.470,0.680,0.951
377,1 pat p17 7 day od 10x 8_colony_422.tiff,388,84.669,0.680,98940,98940,1.609,0.622,0.867
378,1 pat p17 7 day od 10x 8_colony_423.tiff,318,65.941,0.919,81090,81090,1.217,0.822,0.948
379,1 pat p17 7 day od 10x 8_colony_424.tiff,487,85.397,0.839,124185,124185,1.682,0.594,0.940
380,1 pat p17 7 day od 10x 8_colony_425.tiff,290,64.184,0.885,73950,73950,1.329,0.753,0.927
381,1 pat p17 7 day od 10x 8_colony_426.tiff,346,69.255,0.907,88230,88230,1.104,0.906,0.938
382,1 pat p17 7 day od 10x 8_colony_427.tiff,455,81.497,0.861,116025,116025,1.197,0.836,0.917
383,1 pat p17 7 day od 10x 8_colony_428.tiff,266,62.426,0.858,67830,67830,1.539,0.650,0.925
384,1 pat p17 7 day od 10x 8_colony_429.tiff,343,68.669,0.914,87465,87465,1.205,0.830,0.940
385,1 pat p17 7 day od 10x 8_colony_430.tiff,233,57.355,0.890,59415,59415,1.472,0.680,0.934
386,1 pat p17 7 day od 10x 8_colony_431.tiff,353,72.083,0.854,90015,90015,1.221,0.819,0.927
387,1 pat p17 7 day od 10x 8_colony_432.tiff,259,59.598,0.916,66045,66045,1.292,0.774,0.938
388,1 pat p17 7 day od 10x 8_colony_433.tiff,322,65.012,0.957,82110,82110,1.181,0.847,0.950
389,1 pat p17 7 day od 10x 8_colony_434.tiff,348,73.841,0.802,88740,88740,1.788,0.559,0.919
390,1 pat p17 7 day od 10x 8_colony_435.tiff,257,59.598,0.909,65535,65535,1.312,0.762,0.933
391,1 pat p17 7 day od 10x 8_colony_436.tiff,565,91.497,0.848,144075,144075,1.612,0.620,0.949
392,1 pat p17 7 day od 10x 8_colony_437.tiff,420,78.770,0.851,107100,107100,1.464,0.683,0.938
393,1 pat p17 7 day od 10x 8_colony_439.tiff,259,62.426,0.835,66045,66045,1.789,0.559,0.925
394,1 pat p17 7 day od 10x 8_colony_440.tiff,347,71.841,0.845,88485,88485,1.607,0.622,0.927
395,1 pat p17 7 day od 10x 8_colony_441.tiff,339,71.255,0.839,86445,86445,1.485,0.673,0.921
396,1 pat p17 7 day od 10x 8_colony_442.tiff,361,73.983,0.829,92055,92055,1.683,0.594,0.912
397,1 pat p17 7 day od 10x 8_colony_444.tiff,310,67.598,0.853,79050,79050,1.596,0.627,0.932
398,1 pat p17 7 day od 10x 8_colony_445.tiff,694,101.054,0.854,176970,176970,1.359,0.736,0.946
399,1 pat p17 7 day od 10x 8_colony_446.tiff,255,63.255,0.801,65025,65025,1.969,0.508,0.924
400,1 pat p17 7 day od 10x 8_colony_447.tiff,285,65.012,0.847,72675,72675,1.343,0.745,0.919
401,1 pat p17 7 day od 10x 8_colony_448.tiff,331,67.255,0.920,84405,84405,1.070,0.935,0.927
402,1 pat p17 7 day od 10x 8_colony_449.tiff,248,61.598,0.821,63240,63240,1.652,0.605,0.913
403,1 pat p17 7 day od 10x 8_colony_450.tiff,234,56.770,0.912,59670,59670,1.202,0.832,0.927
404,1 pat p17 7 day od 10x 8_colony_451.tiff,287,65.012,0.853,73185,73185,1.567,0.638,0.927
405,1 pat p17 7 day od 10x 8_colony_452.tiff,264,63.598,0.820,67320,67320,1.743,0.574,0.923
406,1 pat p17 7 day od 10x 8_colony_453.tiff,273,68.770,0.725,69615,69615,1.907,0.524,0.892
407,1 pat p17 7 day od 10x 8_colony_454.tiff,536,87.255,0.885,136680,136680,1.210,0.827,0.952
408,1 pat p17 7 day od 10x 8_colony_455.tiff,299,66.426,0.852,76245,76245,1.568,0.638,0.930
409,1 pat p17 7 day od 10x 8_colony_456.tiff,270,62.669,0.864,68850,68850,1.478,0.677,0.926
410,1 pat p17 7 day od 10x 8_colony_457.tiff,368,73.497,0.856,93840,93840,1.248,0.801,0.932
411,1 pat p17 7 day od 10x 8_colony_458.tiff,291,66.426,0.829,74205,74205,1.060,0.944,0.898
412,1 pat p17 7 day od 10x 8_colony_459.tiff,349,72.326,0.838,88995,88995,1.533,0.652,0.920
413,1 pat p17 7 day od 10x 8_colony_460.tiff,258,63.355,0.808,65790,65790,1.749,0.572,0.923
414,1 pat p17 7 day od 10x 8_colony_461.tiff,223,57.355,0.852,56865,56865,1.679,0.596,0.920
415,1 pat p17 7 day od 10x 8_colony_462.tiff,352,71.740,0.859,89760,89760,1.433,0.698,0.926
416,1 pat p17 7 day od 10x 8_colony_463.tiff,335,71.012,0.835,85425,85425,1.620,0.617,0.934
417,1 pat p17 7 day od 10x 8_colony_464.tiff,288,63.841,0.888,73440,73440,1.252,0.798,0.922
418,1 pat p17 7 day od 10x 8_colony_465.tiff,282,62.770,0.899,71910,71910,1.476,0.677,0.942
419,1 pat p17 7 day od 10x 8_colony_466.tiff,319,66.770,0.899,81345,81345,1.248,0.801,0.938
